ID,Positions
Q5T3J3,S90
Q5T3J3,T167
P06396,S51
P06396,T309
Q16514,S51
Q16514,T59
O75037,S510
Q8WXI4,S510
Q8IZD4,S511
Q8IZD4,T518
Q8IZD4,S522
Q15047,S512
A7E2V4,S514
Q9Y5Z7,S514
Q9P2N6,S515
Q9P2N6,S523
Q9P2N6,S532
Q9P2N6,S534
Q9P2N6,S700
Q9P2N6,S703
Q9P2N6,S710
Q9P2N6,S714
Q9P2N6,S717
Q9P2N6,S719
Q9P2N6,T720
Q9P2N6,T765
Q9P2N6,T787
Q9P2N6,S791
Q9P2N6,T796
Q9P2N6,T797
Q9P2N6,T799
Q9P2N6,S800
Q9P2N6,T801
Q9P2N6,T805
Q9P2N6,T810
Q9P2N6,T811
Q9P2N6,T824
Q9P2N6,T859
Q9P2N6,T860
Q9P2N6,T862
Q9P2N6,T864
Q92990,S516
P49641,S516
P83436,S516
Q96SQ9,S516
Q96SQ9,S518
Q96SQ9,T526
P51531,S52
P51531,S54
P51531,T59
P51531,S62
P51531,T63
Q6NX49,S52
Q6NX49,T375
Q92841,S52
Q92841,T55
Q92841,S64
Q92841,S663
Q92841,T665
Q92841,T666
Q92841,S667
Q92841,T668
Q92841,S671
Q92841,S672
Q92841,S674
Q92841,S675
Q92841,S676
Q8IWQ3,S520
Q8TC56,S520
P35611,S521
P35611,T540
P35611,S542
P35611,S557
P35611,T558
P35611,T559
P35611,T565
P35611,T568
Q8NI35,S522
Q8NHQ9,S522
Q9H0X4,S522
Q9H0X4,S523
Q9H4G0,S523
Q9H4G0,T697
Q9H4G0,T699
Q9H4G0,T775
Q9H4G0,T778
Q9H4G0,T793
Q9H4G0,S794
Q9H4G0,T799
O95365,S525
O95365,S526
O60826,S527
O60826,S529
Q9C0D7,S528
O95838,S528
O95838,S529
O75976,S528
O75976,S532
O75976,S628
O75976,T652
O75976,T690
O75976,T824
O75976,T825
O75175,S529
Q96MK2,S53
P50454,S53
Q5VTB9,S53
Q14773,S53
Q9Y2X0,S53
Q8NFH5,S53
Q8NFH5,S93
Q8NFH5,S296
Q8NFH5,T297
Q8NFH5,S298
O43868,S53
O43868,T54
Q9P267,S530
Q17RD7,S530
Q9HCJ0,S532
Q9HCJ0,S547
Q9HCJ0,S1447
Q9HCJ0,S1451
Q9HCJ0,T1453
Q9HCJ0,S1456
Q9HCJ0,T1602
Q9HCJ0,S1603
Q9HCJ0,S1604
Q9HCJ0,S1607
Q9HCJ0,T1677
Q9HCJ0,T1678
A6NEL2,S533
A6NEL2,T537
A6NEL2,S540
O60296,S533
O60296,T639
O60296,T647
O60296,T657
Q32P28,S534
Q9H5P4,S539
Q15386,S54
Q5VWX1,S54
P04844,S54
P04844,S227
P04844,S312
P12036,S54
P12036,S56
P12036,T268
P12036,S421
P12036,S532
P12036,T642
P12036,S648
Q92945,S54
Q92945,S59
Q92945,T94
Q92945,T95
Q92945,S99
Q92945,S144
Q92945,S191
Q92945,S670
Q9Y6A1,S541
Q9Y2M5,S542
Q07866,S544
Q8TDB6,S545
Q9H269,S545
Q86XZ4,S545
Q5JRX3,S546
Q5JRX3,S549
Q5JRX3,S555
Q5JRX3,S620
Q9BYW2,S546
Q9BYW2,T2388
Q96QB1,S548
O75157,S548
O75157,S550
O75157,S551
O75157,S552
O75157,T570
O75157,S571
O75157,S575
O75157,S778
O75157,S779
Q6ZRP7,S548
Q6ZRP7,S600
Q96EB6,S549
Q96EB6,T614
O60361,S55
A8MZ25,S55
Q7Z309,S55
Q7Z309,S132
Q7Z309,S141
Q5FWF5,S55
Q5FWF5,T170
Q5FWF5,T268
Q5FWF5,S793
Q9UHB6,S55
Q9UHB6,T57
Q9UHB6,S184
Q9UHB6,S279
Q9UHB6,T285
Q9UHB6,S368
Q8IVV7,S55
Q8IVV7,T59
Q8IVV7,S63
A6NI73,S55
A6NI73,T64
Q14469,S55
Q14469,T84
Q9Y616,S551
Q14161,S551
Q14161,T555
Q14161,S556
Q14161,S557
Q14161,S559
Q14161,S565
Q14161,T566
Q14161,S568
Q14161,S570
Q9H307,S552
P42356,S553
P28698,S554
P28698,T557
A6NIR3,S555
Q96GD3,S555
Q5JSZ5,S556
Q5JSZ5,S1793
Q5JSZ5,S1796
Q5JSZ5,S1801
Q5JSZ5,S1982
Q5JSZ5,S1984
Q5JSZ5,S1989
Q5JSZ5,S1990
Q17RW2,S557
P35908,S557
P35908,S569
P35908,S579
Q52LR7,S558
Q52LR7,T750
Q52LR7,S751
Q16363,S559
Q8NG66,S559
Q16512,S559
Q16512,S561
P14678,S56
P01100,S56
P01100,S57
P01100,S83
P01100,S84
P01100,S88
P01100,T90
P01100,S278
P01100,S283
P13645,S56
P13645,S58
P19532,S560
Q14149,S561
Q9Y2X7,S561
Q9Y2X7,S575
Q9UKA4,S561
Q9UKA4,T713
Q9UKA4,T714
Q9UKA4,S719
Q9UKA4,S721
Q9UKA4,T722
Q9UKA4,S732
Q9UKA4,S736
Q9UKA4,T737
Q9UKA4,T741
Q9UKA4,S743
Q9UKA4,S745
Q9UKA4,T853
Q9UKA4,S1059
Q9UKA4,T1136
Q9UKA4,S1144
Q9UKA4,T1255
Q9UKA4,T1524
Q9UKA4,S1526
Q15459,S562
A0MZ66,S562
H8Y6P7,S563
Q9UPT6,S563
Q6P3R8,S566
O15055,S566
O15055,S580
O15055,S653
O15055,S662
O15055,S668
O15055,S671
O15055,T734
O15055,T965
O15055,S983
O15055,T1180
Q9UKV3,S567
Q9UKV3,S639
Q9UKV3,S657
Q9UKV3,S661
Q9UKV3,S870
O95405,S568
Q9UKE5,S568
Q03188,S568
Q03188,T743
Q5T160,S57
P13284,S57
P01344,S57
P01344,S60
P27348,S57
P27348,S63
P27348,S156
Q6PJG2,S57
Q6PJG2,T58
Q6PJG2,S59
Q6PJG2,S69
Q6PJG2,T83
Q6PJG2,S117
Q6PJG2,S132
Q6PJG2,T133
Q6PJG2,S438
Q6PJG2,S530
O14654,S570
Q96JL9,S572
A2RRH5,S572
P0DPD8,S573
Q02040,S574
Q13023,S574
Q13023,S2068
Q13023,T2069
Q14703,S574
Q14703,S589
Q14703,T875
Q9P2D6,S574
Q9P2D6,S749
Q9P2D6,T752
Q9P2D6,T1372
Q9C0E4,S576
Q9C0E4,S824
Q14151,S577
Q9P2R6,S577
Q9P2R6,S1231
Q9P2R6,T1237
Q9P2R6,T1238
Q14978,S578
Q5JRA6,S579
Q5JRA6,S591
Q5JRA6,T864
Q5JRA6,S865
Q5JRA6,S1099
Q86WZ0,S579
Q86WZ0,T591
O14497,S58
O14497,S128
O14497,S129
O14497,T238
O14497,S241
O14497,S249
O14497,S254
O14497,S255
O14497,S256
O14497,S258
O14497,S260
O14497,S261
O14497,S264
O14497,S265
O14497,S637
O14497,S711
O14497,S764
O14497,S1090
O14497,S1091
O14497,S1180
O14497,S1235
O14497,S1242
O14497,T1888
O14497,S2262
Q9UNF1,S58
Q9UNF1,S61
Q9UNF1,S64
Q9UNF1,T81
Q9UNF1,T86
Q9UNF1,T90
Q9UNF1,S212
Q6P1R3,S58
Q6P1R3,S63
Q9H9C1,S58
Q9H9C1,T201
Q92667,S580
Q3KP66,S581
Q92615,S581
Q92615,S585
Q92615,S589
Q92615,S593
Q92615,T595
Q9H1K0,S583
Q9P1Y6,S584
Q9P1Y6,S589
Q9P1Y6,T860
Q7LBE3,S585
Q3MIN7,S586
Q9NRH2,S587
Q9NRH2,S590
Q7LDG7,S587
Q7LDG7,T599
P84098,S59
Q10469,S59
Q5U5X8,S59
Q8N5C6,S59
Q8N5C6,S319
Q8N5C6,T599
Q8N5C6,S633
Q8N5C6,S636
O43166,S59
O43166,S550
O43166,S558
O43166,T559
O43166,S1114
O43166,T1135
O43166,S1178
O43166,T1408
O43166,S1424
Q9P270,S59
Q9P270,S63
Q10471,S59
Q10471,S67
Q10471,T70
Q10471,S402
Q6UWW0,S59
Q6UWW0,T60
Q9ULM0,S590
Q9UJ14,S590
P0C7U0,S592
Q3SYG4,S593
Q3SYG4,T595
Q9H3T2,S594
Q86W24,S596
Q15648,S596
Q15648,S671
Q15648,S673
Q15648,S682
Q15648,S1021
Q15648,S1026
Q15648,S1027
Q15648,T1032
Q15648,T1035
Q15648,S1036
Q15648,T1215
Q15648,T1259
Q15648,S1263
Q15648,S1265
Q15648,T1267
Q15648,S1289
Q15648,S1290
Q15648,S1427
Q86XN7,S596
Q86XN7,T601
Q86XN7,T602
O94880,S598
Q13099,S599
Q9NTU4,S6
Q9BQ52,S6
Q8NFW9,S6
Q8NFW9,S170
Q8NFW9,S172
Q8NFW9,S174
Q8NFW9,S176
Q8NFW9,T788
Q8NFW9,T792
Q8NFW9,S816
Q8NFW9,S817
P04899,S6
P04899,S16
P04899,S111
P04899,T113
P04899,S125
Q9NSI6,S6
Q9NSI6,S1786
Q9NSI6,S2218
Q9BQE3,S6
Q9BQE3,S38
Q9BQE3,T41
Q9BQE3,T56
Q9BQE3,T80
Q9BQE3,T94
Q9BQE3,T109
Q9BQE3,T145
Q9BQE3,S147
Q9BQE3,T225
Q9BQE3,T257
Q9BQE3,T271
Q9BQE3,S277
Q9BQE3,T334
Q9BQE3,T340
Q9BQE3,T381
Q9BQE3,T382
Q9BQE3,S419
Q15672,S6
Q15672,S7
Q15672,S31
Q5T5J6,S6
Q5T5J6,S77
Q5T5J6,T82
Q5T5J6,T138
Q8NDY6,S6
Q8NDY6,S8
Q8NDY6,S16
Q9BVL2,S6
Q9BVL2,T11
Q9BVL2,S14
Q9BVL2,T15
Q9BVL2,T22
Q9BVL2,S23
Q9BVL2,S49
Q9BVL2,S51
Q9BVL2,T52
Q9BVL2,T56
Q9BVL2,S57
Q9BVL2,S60
Q9BVL2,S61
Q9BVL2,T88
Q9BVL2,T90
Q9BVL2,T94
Q9BVL2,T97
Q9BVL2,T100
Q9BVL2,T101
Q9BVL2,S102
Q9BVL2,T105
Q9BVL2,T106
Q9BVL2,S109
Q9BVL2,T120
Q9BVL2,T127
Q9BVL2,S128
Q9BVL2,T129
Q9BVL2,S130
Q9BVL2,S132
Q9BVL2,T141
Q9BVL2,S142
Q9BVL2,T143
Q9BVL2,S147
Q9BVL2,T148
Q9BVL2,T201
Q9BVL2,T205
Q9BVL2,T208
Q9BVL2,S209
Q9BVL2,T210
Q9BVL2,T445
Q9BVL2,T449
Q9BVL2,T450
Q9BVL2,T453
Q9BVL2,T471
Q9BVL2,T478
Q9BVL2,S483
Q9BVL2,S487
Q9BVL2,T490
Q9BVL2,S522
Q9BVL2,T523
Q9BVL2,T561
Q9BVL2,S563
Q9BVL2,T567
Q9BVL2,S571
Q8WUR7,S6
Q8WUR7,T14
Q8WUR7,T17
P68363,S6
P68363,T41
P68363,S54
P68363,T56
P68363,T73
P68363,T80
P68363,T94
P68363,T109
P68363,T145
P68363,S147
P68363,T225
P68363,T257
P68363,T271
P68363,S277
P68363,T334
P68363,S340
P68363,T381
P68363,T382
P68363,S419
O95831,S60
Q8WUM0,S60
Q8NDT2,S60
Q8NDT2,S237
Q8NDT2,T238
Q9H4A4,S60
Q9H4A4,S247
P63261,S60
P63261,S265
P63261,S271
P63261,T277
P63261,T278
P63261,S281
P63261,T297
P63261,S300
P63261,T303
Q04637,S60
Q04637,S61
Q04637,S64
Q04637,S198
Q04637,S1041
Q04637,T1054
Q04637,S1058
Q04637,T1073
Q04637,S1097
Q04637,S1098
Q04637,T1117
Q04637,S1118
Q04637,T1119
P01589,S60
P01589,S62
P53992,S60
P53992,S66
P53992,S72
P53992,S168
P53992,S170
P53992,S191
P53992,S205
P53992,S294
P53992,T305
P53992,S308
P53992,S773
P53992,T775
P53992,T776
Q8NGX6,S60
Q8NGX6,S67
Q8N465,S60
Q8N465,T61
Q8NI27,S600
Q8NI27,S1055
Q8NI27,S1245
Q8N5R6,S600
Q8N5R6,S602
P55290,S600
P55290,S607
Q96MC2,S601
Q13315,S601
Q13315,S941
Q13315,S1731
Q13315,T2608
Q8TCJ2,S603
Q8TCJ2,T619
Q8TCJ2,T625
Q8TCJ2,S629
Q8TAT6,S604
Q96LW1,S605
Q8NDL9,S605
P49959,S605
P49959,S667
P49959,S668
Q5T8A7,S605
Q5T8A7,S752
Q5T8A7,S755
Q96S15,S606
Q08379,S607
P10244,S607
P35789,S607
P35789,S609
Q9Y6X3,S608
Q9Y6X3,S611
O76041,S608
O76041,S699
O14907,S61
Q5T7M4,S61
Q9UKI8,S611
Q9NPG3,S611
Q9NPG3,S614
Q9NPG3,S857
Q9NPG3,T861
Q9NPG3,S862
Q9NPG3,S866
Q9NPG3,S870
Q9NPG3,S872
Q9NPG3,T875
Q9NPG3,S878
Q9NPG3,S879
Q9NPG3,S880
Q9NPG3,S881
Q9NPG3,S884
Q9NPG3,S891
Q9NPG3,S894
Q9NPG3,S897
Q9NPG3,S898
Q9NPG3,T989
Q9NPG3,S996
Q9NPG3,S999
Q9NPG3,T1002
Q9NPG3,S1003
Q9NPG3,S1004
Q86YS7,S612
Q3SXY7,S613
Q86XJ1,S614
Q5JTW2,S615
Q5JTW2,S621
Q5JTW2,T622
Q5JTW2,S630
Q9Y2W2,S615
Q9Y2W2,S622
O75132,S617
Q7Z333,S618
Q7Z333,S1055
Q68CP9,S618
Q68CP9,T619
Q68CP9,S620
Q68CP9,S631
Q68CP9,T645
Q68CP9,T665
Q68CP9,T676
Q68CP9,T701
Q68CP9,S1494
Q68CP9,S1496
Q68CP9,S1501
Q68CP9,S1505
Q9BTX1,S619
Q9Y2R4,S62
P62910,S62
Q96RI1,S62
Q9UBU9,S62
Q9UBU9,S137
P61160,S62
P61160,S66
P61160,S315
Q15155,S620
Q08AF3,S620
Q08AF3,T656
Q96MY7,S621
P30291,S622
O60299,S622
Q8IWZ3,S622
Q8IWZ3,S1004
Q8IWZ3,T1005
Q8IWZ3,S1364
Q8IWZ3,T1653
Q8IWZ3,S1656
Q8IWZ3,S1787
Q8IWZ3,S1793
Q8IWZ3,S1794
Q8IWZ3,T1798
Q8IWZ3,T1799
Q8IWZ3,S1802
Q8IWZ3,S1803
Q8IWZ3,T1813
Q8IWZ3,T1816
Q8IWZ3,S1817
Q8IWZ3,T1820
Q8IWZ3,T1821
Q8IWZ3,S1823
Q8IWZ3,T1824
Q8IWZ3,T1837
Q8IWZ3,S1846
Q8IWZ3,S2098
Q8IWZ3,S2296
Q8IWZ3,S2297
Q8IWZ3,S2298
Q8IWZ3,S2299
Q8IWZ3,S2338
Q8IWZ3,S2357
Q8IWZ3,S2398
Q09161,S625
Q09161,S626
Q7Z3T8,S626
Q7Z3T8,S654
Q7Z3T8,S657
O15014,S626
O15014,S952
O15014,T1195
O15014,S1196
O15014,S1199
Q13393,S629
Q13393,T632
Q13393,T641
O60701,S63
Q03518,S63
Q99808,S63
Q9Y2T7,S63
P19174,S63
P28066,S63
P28066,S198
P35236,S63
P35236,S277
P35236,T298
P55265,S63
P55265,S314
P55265,T391
P55265,T396
P55265,S397
P55265,S400
P55265,T406
P55265,S629
P55265,T656
P55265,T811
Q99504,S63
Q99504,S64
Q99504,S86
Q99504,T88
Q96HA1,S632
Q96HA1,S640
Q96HA1,T688
Q96HA1,T693
Q96HA1,S694
Q96HA1,S697
Q96HA1,S722
Q96HA1,T733
Q96HA1,S738
Q96HA1,T996
Q96HA1,S1000
Q7Z6I6,S632
Q7Z6I6,S678
P46063,S634
Q9UH99,S634
Q9UH99,S637
Q9UH99,S641
Q9UPN9,S634
Q9UPN9,T638
Q9UPN9,T643
Q9H1H9,S636
Q9H1H9,S1587
Q9HD20,S638
Q9H4I9,S64
Q8N5F7,S64
Q8NHG7,S64
P53539,S64
P53539,S299
Q92542,S64
Q92542,S65
Q92542,S67
Q92542,T70
Q92542,S419
Q92542,S437
Q92542,S445
Q92542,T505
Q92542,S708
P05387,S64
P05387,S74
P05387,S79
O43143,S64
O43143,T167
O43143,S462
O43143,S465
P14625,S64
P14625,T219
P14625,S225
P14625,T490
P14625,T604
Q8WUH6,S64
Q8WUH6,T70
Q8WUH6,T73
Q8WUH6,T74
Q8WUH6,S77
Q9BSJ8,S641
Q9BSJ8,S1011
P56524,S642
P56524,T895
P11387,S643
Q96M02,S644
Q9UMZ2,S644
Q8TF40,S644
Q8TF40,S651
Q8TF40,S653
Q8TF40,S938
Q5TB30,S644
Q5TB30,T649
Q9NT99,S648
Q16650,S648
Q5T7N2,S648
Q5T7N2,T756
Q9Y6H5,S649
Q9ULK2,S649
Q5MNV8,S65
P05023,S65
Q53GQ0,S65
Q9Y333,S65
P58876,S65
P19971,S65
P19838,S65
P19838,S399
P19838,T423
Q8WVZ7,S65
Q8WVZ7,S66
P49247,S65
P49247,S67
Q6P5Q4,S65
Q6P5Q4,T349
Q9P0L0,S65
Q9P0L0,T73
Q9P0L0,S77
P38117,S65
P38117,T74
Q86YF9,S650
Q8WWI5,S652
Q4KMQ1,S654
Q8TBY8,S655
Q12888,S659
Q12888,T864
Q12888,S1094
Q12888,S1642
Q12888,S1643
Q9H015,S66
P51570,S66
Q9BYX2,S66
Q5T4F4,S66
Q5T4F4,S75
O75506,S66
O75506,T73
O14978,S662
O15085,S663
O15085,T668
O15085,S1331
Q5T0W9,S664
Q14155,S664
O00562,S664
O00562,S673
O15034,S665
O15034,T666
O15034,T667
O00213,S666
Q9H2G2,S667
O60882,S67
P05090,S67
Q8NBI6,S67
P54105,S67
Q8NI36,S67
O15042,S67
Q9NTZ6,S67
Q9NTZ6,S103
Q9NTZ6,S111
Q9NTZ6,T121
Q9NTZ6,T122
Q9NTZ6,S124
Q9NTZ6,S130
Q9NTZ6,S132
Q9NTZ6,T135
Q9NTZ6,T137
Q9NTZ6,T138
Q9NTZ6,S139
Q9NTZ6,S143
Q9NTZ6,T149
O14559,S67
O14559,S74
O14559,T593
O14559,S955
O14559,S978
A4FU01,S67
A4FU01,T69
A4FU01,T73
Q96N06,S67
Q96N06,T91
O00203,S671
Q9NX02,S671
P63010,S671
P63010,S672
P11277,S671
P11277,S767
P11277,S1297
P11277,S1652
P11277,T1928
P11277,S1936
B0I1T2,S672
Q6PRD1,S672
P22033,S672
P22033,T673
P02452,S673
Q8NHU2,S674
Q8NHU2,S675
Q92541,S674
Q92541,S675
Q92541,S677
Q8TC07,S675
Q8TC07,T677
Q8TC07,S682
Q8TC07,S683
Q8N3X1,S676
Q8N3X1,S678
Q8N3X1,S682
Q8N3X1,S683
Q8N3X1,S685
Q8N3X1,T690
Q8N3X1,S764
Q8N3X1,T768
Q8N3X1,T794
Q8N3X1,S797
Q8N3X1,T798
Q8N3X1,S804
Q8N3X1,S809
Q8N3X1,S810
Q8N3X1,T821
Q8N3X1,T833
Q8N3X1,T839
Q8N3X1,S843
Q7L014,S677
Q9BXP5,S679
Q6ZUA9,S68
Q8N5N7,S68
A0A1B0GX95,S68
A0A1B0GX95,S70
O15054,S68
O15054,S72
O15054,S399
O15054,S402
O15054,T835
P51608,S68
P51608,T203
P51608,S349
P51608,S426
P51608,T436
O75427,S68
O75427,T71
Q8NCM2,S680
Q86U86,S681
Q8NEE6,S681
Q9ULD6,S684
Q9ULD6,S689
Q9P281,S686
Q6PKC3,S688
Q9HD15,S69
Q9H5K3,S69
P00338,S69
P00338,S137
Q76I76,S690
Q86V48,S690
Q86V48,S785
Q86V48,T793
Q86V48,T797
Q86V48,S875
O95425,S693
O95425,S694
O95425,S878
O95425,S2071
Q9UPU5,S693
Q9UPU5,T696
Q9UPU5,S1525
Q8N394,S694
P35913,S694
P35913,T704
Q9UER7,S697
P19634,S697
Q9BZ95,S698
O15234,S699
P33981,S699
P33981,S700
P33981,S701
Q6ZNL6,S699
Q6ZNL6,S701
Q6ZNL6,S703
Q14690,S7
Q7Z6K4,S7
Q5SWW7,S7
Q9BPX5,S7
Q9BS31,S7
Q8NDZ2,S7
P05783,S7
P05783,S10
P05783,S15
P05783,S18
P05783,S23
P05783,S30
P05783,S31
P05783,S34
P05783,S42
P05783,S44
P05783,S47
P05783,S49
P05783,S420
A6NIV6,S7
A6NIV6,S11
Q15942,S7
Q15942,S11
Q15942,S13
Q15942,S15
Q15942,S169
Q15942,S170
Q15942,T179
Q15942,S182
Q15942,S183
Q15942,T220
Q15942,S240
Q15942,T242
Q15942,S246
Q15942,T250
Q15942,S258
Q15942,S259
Q15942,S267
Q15942,S278
P60468,S7
P60468,S13
P60468,S14
Q9H069,S7
Q9H069,S164
P45985,S7
P45985,S36
Q9H1B7,S7
Q9H1B7,S8
Q9H1B7,S169
Q9H1B7,S179
Q9H1B7,S182
Q9H1B7,S183
Q9H1B7,S184
Q9H1B7,T186
Q9H1B7,T302
Q9H1B7,S306
Q9H1B7,T308
Q9H1B7,S314
Q9H1B7,S319
Q9H1B7,S645
Q9GZY8,S7
Q9GZY8,S95
Q9GZY8,T200
Q9GZY8,S202
Q08116,S7
Q08116,T8
P04080,S7
P04080,T9
P04080,T13
P04080,T16
P04080,S25
Q9H0V9,S70
Q02978,S70
P07195,S70
Q9NRX1,S70
Q9NRX1,S128
Q6NUQ1,S70
Q6NUQ1,S500
P11161,S70
P11161,S78
P11161,S83
P11161,T89
P11161,S190
P11161,T194
P11161,S195
P11161,S199
P11161,T267
P11161,S289
P11161,S299
P11161,S382
P11161,T387
Q9UNN5,S70
Q9UNN5,S80
Q8WVM7,S700
Q8TEJ3,S700
Q8TEJ3,S701
Q8IY85,S705
P04035,S705
P04035,S852
Q6VMQ6,S706
Q6VMQ6,S708
Q6VMQ6,S712
Q6VMQ6,T715
Q6VMQ6,T719
Q6VMQ6,T723
Q6VMQ6,S733
Q6VMQ6,S734
Q6VMQ6,S792
Q6VMQ6,S793
Q6VMQ6,S834
Q6VMQ6,S837
Q6VMQ6,T842
Q6VMQ6,S849
Q6VMQ6,S854
Q6VMQ6,S862
Q6VMQ6,T869
Q6VMQ6,T877
Q6VMQ6,T885
Q6VMQ6,T887
Q6VMQ6,S895
Q6VMQ6,S899
Q6VMQ6,S914
Q6VMQ6,S917
Q6VMQ6,T918
Q6VMQ6,S919
Q6VMQ6,S920
Q6VMQ6,S926
Q6VMQ6,T929
Q6VMQ6,T988
Q6VMQ6,S991
Q6VMQ6,T992
Q6VMQ6,S994
Q6VMQ6,T1066
P35052,S71
O60938,S71
Q8NBF2,S71
Q8IV63,S71
Q8IV63,S107
Q6UUV7,S71
Q6UUV7,S320
Q6UUV7,S321
Q6UUV7,S326
Q6UUV7,S327
Q6UUV7,S329
Q6UUV7,T340
Q6UUV7,S343
Q6UUV7,S344
Q6UUV7,T352
Q6UUV7,S353
Q6UUV7,S363
Q5XX13,S711
O94851,S717
O15031,S718
O15031,S846
O15031,T1486
Q9BXU1,S718
Q9BXU1,T723
Q9HAW4,S718
Q9HAW4,T797
Q5T655,S719
Q9UJC3,S719
Q9UJC3,T725
Q9UJC3,T726
Q9UJC3,S727
Q9HAV0,S72
Q9BYV6,S72
Q6UDR6,S72
Q9UQ88,S72
Q14676,S72
Q14676,S108
Q14676,S112
Q14676,T1116
Q14676,S1132
Q14676,T1133
Q14676,T1138
Q14676,S1337
Q14676,S1417
Q14676,S1419
Q14676,T1582
Q14676,S1583
P49116,S72
P49116,S73
P49116,T322
P20719,S72
P20719,S76
Q86T82,S721
Q86T82,S723
Q96EV2,S722
Q96EV2,S723
Q96EV2,S724
Q96EV2,S739
Q96EV2,S741
Q96EV2,S882
Q96LU7,S723
Q9H1D0,S723
Q9H1D0,S725
Q9H1D0,S727
Q9H2F5,S723
Q9H2F5,S736
Q9H2F5,T758
Q9H2F5,S762
Q9H2F5,T780
Q92562,S724
Q9Y678,S725
Q9UQ84,S725
Q9UQ84,T732
Q7Z422,S73
Q8N4L4,S73
Q92552,S73
Q92552,S349
Q15910,S73
Q15910,S75
Q15910,S84
Q15910,S87
Q15910,T313
Q15910,S729
Q6T311,S73
Q6T311,S78
P05412,S73
P05412,S83
P05412,S84
P05412,T90
P05412,T91
P05412,T95
Q9NZV1,S73
Q9NZV1,T77
Q9NZV1,T83
Q9NZV1,S748
Q6P3W7,S732
Q6P3W7,S734
Q6P3W7,S736
Q6P3W7,S740
Q6P3W7,S741
Q6P3W7,T745
Q6P3W7,S751
Q14BN4,S733
O75882,S733
O75882,S735
P39880,S734
P39880,S736
P39880,T739
P39880,T742
P39880,S749
O60293,S736
O60293,T744
O60293,S749
P46934,S738
Q9UI47,S739
P04217,S74
P04217,S312
P04217,S317
P49023,S74
P49023,S83
P49023,S85
P49023,S90
P04792,S74
P04792,T174
P04792,S176
P04792,T180
P04792,T184
P04792,S187
P04792,S199
Q0IIN9,S74
Q0IIN9,T183
P52943,S74
P52943,T88
P42566,S741
Q9H329,S742
Q9H329,S744
Q9H329,T751
P55884,S743
Q92609,S743
Q92609,T744
Q6P4R8,S746
Q6P4R8,S749
Q6P4R8,T750
Q6P4R8,S752
Q6P4R8,S757
Q6P4R8,S795
Q6P4R8,S799
Q6P4R8,S803
Q6P4R8,T841
Q6P4R8,T843
Q6P4R8,T845
Q6P4R8,T862
Q6P4R8,T863
Q6P4R8,T878
Q6P4R8,T880
Q6P4R8,S881
Q6P4R8,S890
Q6P4R8,T894
Q6P4R8,S895
Q6P4R8,S900
Q6P4R8,S905
Q6P4R8,S1027
Q6P4R8,S1030
Q6P4R8,S1034
Q6P4R8,T1045
Q6P4R8,T1051
Q6P4R8,S1067
Q6P4R8,S1080
Q6P4R8,S1116
Q6P4R8,S1130
Q6P4R8,T1141
Q6P4R8,S1146
Q6P4R8,S1150
Q6P4R8,T1151
Q6P4R8,S1154
Q6P4R8,S1156
Q6P4R8,T1157
Q6P4R8,T1161
Q6P4R8,S1168
Q6P4R8,T1169
Q6P4R8,T1170
Q6P4R8,S1173
Q6P4R8,T1174
Q6P4R8,S1175
Q6P4R8,T1185
Q6P4R8,S1189
Q6P4R8,T1224
Q6P4R8,T1225
Q6P4R8,T1263
Q6P4R8,S1267
Q6P4R8,T1273
Q6P4R8,S1275
Q6P4R8,S1277
Q6P4R8,S1278
Q6P4R8,S1282
Q6P4R8,T1283
Q6P4R8,T1287
Q6P4R8,T1288
Q9HCR9,S747
P32926,S747
P32926,S759
Q63HM2,S749
Q96GM8,S75
P07954,S75
B3KS81,S75
B3KS81,S552
P08754,S75
P08754,T77
P08754,S80
P08754,S206
Q6PJT7,S75
Q6PJT7,T77
Q6PJT7,T78
Q6PJT7,S132
Q6PJT7,T133
Q6PJT7,S134
Q6PJT7,S135
Q6PJT7,T202
Q6PJT7,T204
Q6PJT7,S211
Q6PJT7,S220
Q6PJT7,S240
Q6PJT7,T325
Q6PJT7,S329
Q6PJT7,S331
Q6PJT7,S360
Q6PJT7,S365
Q6PJT7,T367
Q6PJT7,T369
Q6PJT7,T370
Q6PJT7,S373
Q6PJT7,T374
Q6PJT7,T387
Q6PJT7,T389
Q6PJT7,S390
Q6PJT7,S658
Q6PJT7,S735
Q9BZ71,S750
Q9BZ71,S756
Q9BZ71,T782
Q17RS7,S753
Q17RS7,S757
Q17RS7,S759
Q17RS7,S794
O00339,S756
O00339,T757
A0FGR8,S758
Q9P016,S76
Q5TIA1,S760
Q9BXW6,S764
Q711Q0,S765
P51957,S766
O15417,S767
O15417,T801
O95757,S769
Q00444,S77
A0A5A6,S77
P61769,S77
P01705,S77
Q9NY99,S77
Q9NY99,S87
Q6UXX5,S770
Q8N2Y8,S772
Q8N2Y8,S1488
Q8WWQ0,S772
Q8WWQ0,T1438
Q14139,S773
Q96JF6,S774
P47897,S78
P10071,S78
P07437,S78
P07437,T107
P07437,S126
P07437,S168
P07437,T274
P07437,T285
Q01780,S785
Q6ZUM4,S786
Q96RV3,S786
Q96RV3,T787
Q96RV3,S801
Q96RV3,T804
Q02388,S788
Q02388,S1431
Q14966,S789
Q16880,S79
Q17RC7,S79
P55212,S79
O15371,S79
O15371,S264
